Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCV42,OUT046,1736.828125
FDX26,OUT046,2882.460938
FDI33,OUT018,1178.40625
FDZ14,OUT049,2050.64722
FDG10,OUT013,1016.131595
FDM38,OUT018,637.2487827
FDG26,OUT027,5527.726563
FDH46,OUT035,1825.74097
FDN13,OUT018,1320.789063
FDU57,OUT035,2561.95972
NCI06,OUT046,2824.960938
FDM38,OUT045,874.4206577
NCG42,OUT010,117.1015625
FDL39,OUT045,2792.780033
FDT31,OUT019,1185.289063
FDV59,OUT013,3480.171875
FDB49,OUT035,1822.358158
FDD58,OUT049,1729.578125
DRN59,OUT046,766.4609375
FDX48,OUT049,2591.186283
FDQ11,OUT049,4180.11597
FDY12,OUT049,998.8972202
FDQ11,OUT045,4033.201908
DRI11,OUT017,1981.492188
FDY32,OUT027,4065.5
FDS51,OUT045,941.78125
FDR19,OUT010,416.4519077
DRB13,OUT018,2769.358158
FDS21,OUT035,1213.881595
FDQ40,OUT045,2753.381595
NCE55,OUT013,2780.75
FDX43,OUT027,4108.3125
FDS12,OUT049,2090.171875
DRK01,OUT027,2958.117188
FDN25,OUT017,1077.951908
FDB60,OUT046,3109
FDQ13,OUT017,1507.351563
DRK13,OUT045,3015.546875
DRF25,OUT018,316.890625
NCD42,OUT019,-1216.65625
FDW25,OUT045,1347.0625
NCV29,OUT027,4305.59375
NCK42,OUT035,3518.617188
DRJ13,OUT027,3950.96875
DRD15,OUT017,3747.078125
FDM27,OUT045,2442.631595
FDZ50,OUT018,2653.350345
FDC04,OUT046,3799.78125
FDF50,OUT049,3241.851563
FDP15,OUT045,3997.265625
FDK46,OUT035,4230.234375
FDZ56,OUT018,2452.320313
FDY60,OUT049,2437.475345
FDB10,OUT035,3881.945313
FDR57,OUT045,2456.186283
FDU58,OUT049,3111.131595
FDH02,OUT046,1523.670658
FDP48,OUT013,2978.967533
FDI46,OUT035,4115.625
FDW56,OUT013,3129.835938
NCM19,OUT010,-124.125
FDS50,OUT027,4916.515625
FDK24,OUT013,777.7109375
FDO36,OUT017,2969.734375
FDK45,OUT027,3490.632813
NCL05,OUT045,671.90625
FDL32,OUT018,1601.225345
FDA28,OUT049,2136.076908
FDY36,OUT018,959.203125
FDP32,OUT018,1792.585938
FDL50,OUT046,2051.936283
DRC24,OUT049,2502.195313
NCS18,OUT017,1804.453125
FDD16,OUT017,1314.5625
NCV18,OUT013,1368.414063
FDX07,OUT046,3004.061283
NCZ05,OUT027,3126.523438
NCI31,OUT013,636.7421875
FDK14,OUT049,1490.078125
NCR06,OUT045,635.859375
NCF54,OUT049,2818.40625
DRG23,OUT010,480.28125
FDD53,OUT046,715.671875
NCM31,OUT027,3666.96875
FDT16,OUT017,4256.561283
FDR40,OUT035,1466.850345
DRG25,OUT017,3023.804688
FDT10,OUT035,1177.514408
FDY32,OUT013,2657.359375
FDN50,OUT035,1731.631595
FDZ35,OUT019,-147.9855923
NCP54,OUT045,1857.734375
NCD07,OUT035,1915.0625
FDS02,OUT018,2851.405033
DRN59,OUT018,535.234375
DRB24,OUT013,2500.335938
FDP37,OUT027,3466.804688
DRB01,OUT018,2716.664063
FDR47,OUT046,3106.585938
NCM31,OUT010,326.71875
NCF06,OUT027,5513.578125
NCV17,OUT027,3536.726563
FDS10,OUT049,2934.03125
FDN52,OUT035,1561.99097
FDZ48,OUT013,1851.921875
FDJ48,OUT049,4031.90625
DRB13,OUT027,4488.514408
FDV59,OUT017,3551.789063
FDL32,OUT035,1993.030033
FDZ12,OUT035,2410.453125
NCR06,OUT027,2131.710938
FDP51,OUT017,2062.14722
FDY22,OUT013,2315.45972
FDZ38,OUT049,2788.335938
NCO54,OUT035,1026.890625
FDR23,OUT035,2931.15625
FDM38,OUT049,1071.14722
FDS25,OUT013,1892.36597
FDZ22,OUT013,1392.976563
FDZ20,OUT019,2169.3125
FDD45,OUT010,-361.859375
FDN03,OUT049,4085.389408
NCW30,OUT046,4064.585938
FDY24,OUT027,2403.405033
FDJ26,OUT019,1517.64722
FDM15,OUT049,2572.217533
NCW54,OUT027,2364.835938
FDA23,OUT045,1562.484375
FDA39,OUT019,-1209.898438
FDZ12,OUT017,2401.84375
NCB42,OUT046,1870.4375
FDL16,OUT046,733.171875
FDO24,OUT019,672.015625
NCP42,OUT046,3044.382813
FDR19,OUT018,2121.311283
DRL01,OUT045,3634.36597
FDV37,OUT046,3219.83472
FDI41,OUT010,441.9362827
FDF58,OUT049,1133.6875
NCF43,OUT018,1960.296875
FDN02,OUT049,3384.617188
NCP41,OUT035,1883.453125
NCY17,OUT027,2186.164063
FDL58,OUT027,5663.80347
NCA30,OUT027,4381.96875
FDE46,OUT018,2127.304688
FDY38,OUT035,3790.412845
NCH29,OUT027,3004.515625
FDO20,OUT045,3992.537845
FDP44,OUT018,1452.725345
FDM02,OUT027,2963.670658
FDJ14,OUT027,2826.139408
FDH04,OUT010,-434.0402798
DRK23,OUT046,4000.84375
NCW05,OUT046,1690.859375
FDF12,OUT049,2440.617188
FDL51,OUT019,1478.826908
FDN03,OUT018,3721.576908
DRJ37,OUT049,2476.335938
FDM12,OUT019,1134.80347
FDA16,OUT045,3428.28125
NCB07,OUT017,3180.664063
NCI17,OUT019,-372.75
FDR51,OUT046,2401.561283
FDJ55,OUT045,3548.725345
NCZ17,OUT013,684.1015625
FDU25,OUT013,1054.742188
NCG18,OUT045,1581.640625
DRM11,OUT017,4208.554688
FDH16,OUT035,1609.171875
FDZ04,OUT018,724.78125
NCX53,OUT035,2409.8125
FDX38,OUT027,2266.350345
FDX09,OUT046,2808.40625
NCW05,OUT018,1428.40625
NCS41,OUT017,3033.195313
FDI26,OUT046,2865.429688
NCZ41,OUT027,3462.242188
NCK06,OUT046,1951.148438
FDX23,OUT027,3023.210938
NCA42,OUT046,2488.046875
FDC20,OUT049,1041.585938
DRC49,OUT018,1997.453125
FDX01,OUT013,1951.429688
FDC08,OUT045,3572.77222
FDC02,OUT017,4214.6875
FDK10,OUT045,2819.717533
DRC24,OUT013,2456.148438
FDW16,OUT019,-376.9387173
NCU06,OUT018,3306.390625
DRA59,OUT045,2861.27222
FDR24,OUT019,-389.6105923
DRL35,OUT018,459.2578125
FDA49,OUT013,1462.882813
NCC55,OUT046,594.015625
DRD24,OUT019,377.6640625
NCE55,OUT049,2856.304688
FDT33,OUT045,2650.967533
NCT53,OUT013,2646.046875
FDS26,OUT046,4061.007813
FDL22,OUT018,1201.601563
FDP44,OUT017,1857.694095
FDC52,OUT018,2127.80347
FDI53,OUT010,624.3894077
FDZ23,OUT046,3012.24097
NCT18,OUT013,2898.007813
FDR13,OUT046,1956.123783
FDB09,OUT010,119.5859375
FDZ60,OUT013,1769.40625
FDB11,OUT046,3597.367188
FDC10,OUT018,1677.764408
FDW56,OUT035,3255.117188
FDK14,OUT027,2845.296875
DRE27,OUT027,2948.929688
FDA38,OUT017,3886.867188
FDT11,OUT045,2988.467533
FDP15,OUT035,4201.671875
FDV27,OUT035,1619.045658
FDS36,OUT027,3252.475345
FDY40,OUT027,2266.748783
NCF19,OUT049,908.9609375
FDF53,OUT045,2832.037845
FDS14,OUT027,3911.085938
FDE56,OUT046,1099.498783
FDZ19,OUT035,2998.671875
FDZ46,OUT013,1828.335938
FDR16,OUT046,3380.780033
FDG29,OUT018,412.1328125
NCE30,OUT017,3453.492188
FDZ40,OUT046,866.5546875
FDG58,OUT018,2229.20972
DRH03,OUT013,1534.945313
FDZ47,OUT045,1570.358158
FDV04,OUT018,2231.076908
FDZ10,OUT018,1739.960938
FDG46,OUT017,1968.225345
NCF07,OUT045,1510.492188
FDY44,OUT035,3316.49097
FDB21,OUT013,3878.507813
FDS20,OUT035,3080.070313
FDS49,OUT049,1422.710938
FDX55,OUT027,4960.6875
NCQ02,OUT018,2667.109375
FDR25,OUT013,4257.342533
DRG39,OUT045,797
FDB46,OUT046,3405.600345
NCC30,OUT018,2542.773438
FDE58,OUT035,2057.953125
FDC05,OUT019,1248.780033
FDY15,OUT046,2478.451908
FDG14,OUT046,2465.483158
FDL08,OUT049,3981.75
FDQ47,OUT013,642.4909702
FDN12,OUT035,1913.179688
FDW10,OUT013,2849.921875
FDD02,OUT035,2065.046875
FDX35,OUT010,1756.608158
FDT35,OUT046,2739.74097
DRN47,OUT019,1000.46875
FDB11,OUT010,1678.265625
FDN20,OUT045,2650.375
FDB59,OUT035,3308.03125
FDJ58,OUT045,2700.02222
FDU60,OUT046,2728.006595
FDS03,OUT049,1189.320313
FDU40,OUT019,1152.960938
DRH15,OUT049,821.03125
FDD04,OUT027,3702.96875
FDQ01,OUT046,4045.795658
FDF28,OUT035,2166.233158
FDD22,OUT010,-128.8984375
FDY19,OUT046,1927.398438
FDN33,OUT035,1669.819095
FDV36,OUT035,2176.96875
FDW01,OUT010,540.5546875
FDJ28,OUT049,3137.53125
FDB17,OUT035,2974.085938
FDM40,OUT049,2299.9375
FDV46,OUT045,2158.421875
FDQ44,OUT049,2053.648438
NCD42,OUT046,643.515625
DRH37,OUT046,2588.789063
FDR10,OUT018,2330.382813
NCD06,OUT027,2184.265625
FDI53,OUT046,2567.662845
FDG16,OUT035,3538.75
DRB25,OUT046,1702.46875
FDY09,OUT046,2786.742188
FDX48,OUT045,2419.373783
FDC03,OUT010,1196.748783
FDT47,OUT035,1758.514408
FDW44,OUT027,4247.076908
FDT24,OUT017,1352.77222
FDT12,OUT019,1756.061283
NCS38,OUT035,1927.65625
FDO39,OUT035,3076.569095
FDA13,OUT046,685.703125
FDO48,OUT035,3693.944095
DRJ01,OUT017,2607.492188
FDD53,OUT018,381.7265625
NCT05,OUT049,4145.585938
FDQ51,OUT045,739.4753452
FDU60,OUT013,2735.217533
FDC59,OUT046,1098.350345
FDP36,OUT035,1053.20972
NCM19,OUT017,1883.695313
FDL16,OUT035,845.4296875
FDE50,OUT018,2787.850345
NCR18,OUT013,756.3671875
NCD30,OUT035,1693.054688
FDH31,OUT013,1702.975345
FDD56,OUT019,911.0222202
FDC47,OUT049,3709.132813
FDZ21,OUT045,1499.733158
FDM01,OUT049,1796.780033
FDF24,OUT013,1432.350345
FDW23,OUT017,769.484375
FDY52,OUT018,729.5703125
DRH37,OUT027,4032.585938
DRO47,OUT027,3265.710938
FDR25,OUT049,4351.569095
FDQ24,OUT027,5415.765625
DRJ51,OUT018,3329.164063
NCU06,OUT035,3743.28125
NCV18,OUT018,1011.625
NCC06,OUT027,3467.101563
FDZ01,OUT018,1491.530033
FDT14,OUT017,2023.936283
FDD11,OUT019,2125.132813
FDN09,OUT017,3957.773438
NCO18,OUT010,887.546875
FDZ50,OUT045,2846.944095
FDS44,OUT013,3868.694095
FDI36,OUT045,3111.24097
FDA26,OUT010,1539.748783
NCY53,OUT049,1900.453125
FDF32,OUT049,3289.226563
FDF59,OUT010,127.8046875
FDB20,OUT046,1284.210938
DRH11,OUT035,1096.148438
FDT03,OUT049,3059.992188
NCH06,OUT035,3981.226563
FDR55,OUT049,3137.076908
FDI10,OUT035,2906.694095
FDZ12,OUT045,2182.695313
FDM12,OUT049,3119.826908
DRB25,OUT045,1636.796875
NCS41,OUT013,2930.453125
NCT53,OUT049,2692.070313
NCD55,OUT013,685.2734375
FDY08,OUT049,2404.639408
NCP55,OUT049,998.40625
FDA33,OUT013,2394.90625
FDQ33,OUT013,2388.515625
FDE45,OUT027,4343.148438
FDT26,OUT013,1971.319095
NCV53,OUT049,3883.210938
FDK60,OUT027,3063.80347
NCJ29,OUT046,1359.484375
FDI15,OUT045,4057.4375
FDX21,OUT013,1800.65625
FDV49,OUT019,2302.21875
DRO59,OUT046,1262.484375
FDZ14,OUT045,1905.287845
FDP32,OUT027,3497.804688
FDC33,OUT017,3329.80347
FDT14,OUT010,9.905032668
NCN54,OUT027,2705.8125
FDR57,OUT027,3968.748783
DRK12,OUT046,546.625
FDX52,OUT049,3211.58472
FDX08,OUT010,981.9296875
FDP10,OUT010,-251.515625
NCP50,OUT045,1205.695313
NCL06,OUT013,4095.804688
FDP25,OUT013,3542.960938
FDE53,OUT013,1702.65625
FDL27,OUT017,1216.414063
FDC35,OUT049,3409.101563
DRJ47,OUT010,814.953125
FDD16,OUT018,940.703125
NCN42,OUT049,2416.367188
FDC38,OUT027,3590.601563
NCO07,OUT045,3289.148438
FDQ20,OUT049,801.375
FDI32,OUT046,1824.867188
FDN20,OUT010,837.171875
DRJ51,OUT027,5038.257813
FDU08,OUT045,1552.070313
DRN37,OUT019,723.3828125
FDD05,OUT010,27.8984375
FDW15,OUT046,2417.795658
FDI52,OUT046,1955.960938
DRM11,OUT049,4237.46875
NCO06,OUT045,437.3515625
FDU38,OUT049,3079.484375
FDU59,OUT018,2299.890625
FDJ10,OUT046,2237.39722
FDM13,OUT049,2237.273438
NCJ30,OUT019,727.5
FDM45,OUT018,1705.006595
FDP36,OUT045,806.7878452
NCD30,OUT010,-368.2109375
FDN48,OUT017,1625.5
FDY32,OUT049,2684.65625
FDU47,OUT046,2299.287845
FDF17,OUT019,1226.320313
FDP34,OUT017,2579.078125
FDA47,OUT049,2734.342533
DRD27,OUT027,3017.679688
FDW38,OUT045,819.2565952
FDZ15,OUT019,8.828125
FDZ03,OUT027,4423.506595
NCN19,OUT049,3090.875
FDG02,OUT035,3208.210938
FDS31,OUT035,3120.826908
FDW43,OUT019,1798.983158
FDZ47,OUT010,-273.7980923
FDO57,OUT017,2644.507813
NCL07,OUT013,689.015625
NCV42,OUT013,1789.179688
FDP40,OUT017,1942.600345
FDP48,OUT019,1083.764408
FDH21,OUT017,2856.640625
NCP02,OUT049,1058.234375
FDK24,OUT049,874.7890625
FDC41,OUT045,1117.609375
FDF08,OUT017,1576.99097
FDO49,OUT017,1033.092533
FDS56,OUT027,5648.311283
FDX46,OUT018,757.9440952
FDQ07,OUT013,3587.592533
FDC32,OUT010,-412.4375
FDT21,OUT019,2027.960938
FDG58,OUT045,2432.14722
FDW14,OUT049,1505.52222
DRA12,OUT027,3669.5
FDV27,OUT013,1520.225345
DRD25,OUT013,1814.609375
DRF48,OUT027,4388.578125
FDX24,OUT017,1613.335938
DRJ51,OUT046,3593.109375
FDE45,OUT045,2830.328125
FDE14,OUT046,1710.967533
FDG53,OUT045,2120.226563
FDT08,OUT046,2413.5625
DRC27,OUT027,5316.945313
FDG20,OUT035,3009.49097
FDC21,OUT046,1823.45972
FDV31,OUT018,2563.84375
FDB58,OUT045,2231.89722
FDV23,OUT046,1997.546875
FDA25,OUT019,-179.6652798
FDC15,OUT046,2459.078125
FDU47,OUT049,2350.936283
FDE23,OUT013,880.9206577
FDS08,OUT013,2884.140625
FDW03,OUT027,3185.80347
FDJ60,OUT018,2364.20972
FDM34,OUT017,2162.703125
FDW33,OUT013,1716.992188
FDZ40,OUT013,918.8984375
FDE33,OUT018,1109.248783
NCC06,OUT010,104.6796875
FDU11,OUT046,1923.320313
FDL44,OUT017,2743.664063
NCZ29,OUT017,2132.046875
FDG28,OUT010,1983.045658
FDL12,OUT018,735.1472202
FDD52,OUT017,1828.420658
FDO15,OUT013,1269.256595
NCN29,OUT027,2282.226563
FDW36,OUT013,1773.1875
FDB21,OUT046,3809.015625
FDZ28,OUT013,2110.920658
FDY10,OUT035,1979.882813
DRG39,OUT017,957.0546875
FDN28,OUT013,1716.36597
FDV15,OUT035,1811.867188
DRI13,OUT035,3576.210938
FDH20,OUT046,1636.092533
FDY51,OUT013,3517.335938
FDE16,OUT013,3311.265625
FDX40,OUT018,325.3203125
FDC48,OUT018,1052.875
FDS14,OUT046,2455.507813
FDX56,OUT017,3481.264408
FDI10,OUT046,2753.975345
FDI14,OUT013,2326.90625
DRM48,OUT013,610.4140625
NCH07,OUT027,3934.835938
FDY26,OUT013,3377.506595
FDD02,OUT027,3392.960938
FDM12,OUT046,3027.694095
DRF01,OUT010,336.390625
FDV36,OUT046,2038.257813
DRI59,OUT013,3579.703125
FDV03,OUT018,2219.8125
FDO39,OUT017,3059.920658
NCB07,OUT018,2817.71875
FDH38,OUT027,3355.953125
FDZ13,OUT035,1020.780033
NCZ30,OUT046,1940.15625
NCA06,OUT035,693.7578125
FDB04,OUT049,1510.983158
FDN50,OUT013,1614.139408
NCG06,OUT049,4123.945313
NCY17,OUT018,446.75
FDC23,OUT046,2876.195313
FDK33,OUT049,3462.710938
FDR03,OUT049,3452.889408
FDZ07,OUT045,1036.11597
FDO38,OUT013,1335.710938
FDS59,OUT046,1795.889408
DRM11,OUT019,2207.445313
FDX52,OUT027,4555.39722
DRJ35,OUT018,714.8046875
NCP53,OUT046,3785.671875
FDW15,OUT019,520.8269077
DRI47,OUT045,2239.164063
DRZ11,OUT035,2123.631595
FDS02,OUT013,3128.49097
DRD49,OUT018,3438.960938
FDW38,OUT049,959.9519077
FDR21,OUT019,917.890625
FDE40,OUT013,1074.280033
FDI02,OUT045,1768.42847
FDQ04,OUT045,586.2109375
FDY14,OUT017,4255.28125
NCT54,OUT046,1515.0625
DRD25,OUT017,1879.953125
DRE01,OUT045,3704.179688
FDJ12,OUT010,1452.905033
NCZ05,OUT049,1768.695313
DRB25,OUT019,-177.0546875
NCC31,OUT045,2413.757813
FDM16,OUT045,1190.64722
DRG11,OUT049,1806.796875
FDV24,OUT027,3816.351563
FDV43,OUT046,780.25
FDG05,OUT018,2207.05347
FDV23,OUT010,91.3671875
FDI58,OUT018,1246.748783
FDQ11,OUT017,4230.592533
FDC05,OUT027,4589.069095
FDF40,OUT013,3956.983158
FDU02,OUT018,3281.742188
FDT32,OUT013,3063.08472
NCF06,OUT017,4204.382813
FDT46,OUT013,883.453125
FDR58,OUT010,-430.9453125
FDY04,OUT046,2604.592533
FDT58,OUT045,2574.671875
FDE46,OUT049,2523.796875
DRH11,OUT017,1039.320313
DRI51,OUT046,2688.101563
FDC35,OUT017,3377.023438
FDP45,OUT035,4171.83472
FDC45,OUT017,2828.898438
FDU01,OUT045,2932.95972
FDJ53,OUT010,-3.421875
FDJ46,OUT017,2862.882813
FDX07,OUT013,3051.733158
NCI30,OUT049,3978.625
FDE47,OUT027,3468.851563
FDV48,OUT045,1255.36597
FDN16,OUT019,-230.5246548
FDM52,OUT013,2349.476563
FDA32,OUT027,4932.890625
FDH05,OUT017,3777.475345
FDW25,OUT010,-460.296875
FDQ09,OUT046,1831.242188
NCM17,OUT010,-1153.140625
DRM59,OUT046,2481.742188
FDV47,OUT027,2824.6875
DRE15,OUT035,1331.859375
FDS25,OUT010,-125.4855923
NCZ05,OUT018,1404.851563
NCV05,OUT019,573.5234375
DRM37,OUT046,3085.28125
FDV58,OUT027,4509.109375
FDN22,OUT027,5476.108158
NCO06,OUT049,610.7265625
FDT56,OUT019,-866.9152798
FDM02,OUT013,1528.139408
FDA09,OUT046,2879.936283
NCC06,OUT035,2142.625
NCL54,OUT049,2856.679688
NCB55,OUT017,1023.007813
FDB12,OUT017,1833.86597
NCA54,OUT049,2910.507813
NCS38,OUT049,1918.429688
FDC02,OUT049,4220.25
FDK44,OUT019,866.4765625
FDE16,OUT035,3416.304688
NCS05,OUT035,2268.328125
FDZ59,OUT045,2621.155033
FDI20,OUT017,3512.679688
FDQ14,OUT046,2371.695313
FDF53,OUT017,2990.49097
FDW25,OUT017,1525.804688
NCQ43,OUT010,-217.203125
FDX52,OUT013,3104.858158
FDE28,OUT045,3543.412845
FDN15,OUT017,2330.226563
FDO28,OUT017,1996.898438
FDQ33,OUT045,2326.507813
FDM22,OUT010,-974.6496548
FDJ03,OUT017,920.1394077
FDI16,OUT045,819.3269077
FDI09,OUT027,5463.326908
FDX55,OUT013,3514.484375
FDS23,OUT027,3492.78125
DRC12,OUT045,2953.0625
FDH41,OUT049,3495.8125
FDN01,OUT013,2820.726563
FDV55,OUT045,2259.265625
NCJ19,OUT013,932.1796875
NCY29,OUT010,-1001.773438
FDP03,OUT018,1739.920658
FDZ52,OUT045,1671.4375
FDH31,OUT010,-227.6496548
FDQ19,OUT018,3627.319095
FDS15,OUT035,1892.061283
FDN32,OUT017,3047.3125
FDH32,OUT049,1719.976563
FDF33,OUT017,2069.648438
FDJ22,OUT046,3013.773438
FDG56,OUT010,-818.1340298
FDC05,OUT046,3114.858158
FDK09,OUT013,3613.4375
NCV29,OUT045,2743.148438
NCC43,OUT019,2006.648438
NCA42,OUT049,2572.421875
FDC10,OUT046,1935.451908
FDC16,OUT013,1469.108158
NCL17,OUT013,2274.625
FDA51,OUT035,1962.33472
FDW01,OUT017,2563.914063
NCF30,OUT045,1924.710938
FDN49,OUT013,773.2253452
FDY20,OUT045,1456.655033
FDC15,OUT045,2355.992188
FDY24,OUT046,919.4050327
NCG43,OUT017,1596.015625
FDA48,OUT013,3551.765625
NCF55,OUT017,713.8125
FDL38,OUT049,1633.733158
NCQ29,OUT018,3791.820313
FDC34,OUT017,2606.123783
FDP36,OUT027,2362.467533
FDN50,OUT010,-321.1574673
FDO23,OUT049,1610.875
FDT56,OUT013,1054.819095
FDT13,OUT027,4483.015625
FDZ03,OUT013,3009.170658
FDQ03,OUT010,1840.36597
FDU44,OUT045,2578.983158
FDD03,OUT049,3710.53125
NCH30,OUT013,1798.710938
FDS60,OUT010,950.46875
FDG08,OUT046,2778.905033
FDX38,OUT017,911.2800327
FDD22,OUT017,1914.570313
FDW51,OUT013,3420.248783
FDL09,OUT017,2813.233158
FDZ60,OUT045,1654.460938
NCH07,OUT046,2493.289063
NCQ41,OUT049,3225.757813
FDW04,OUT049,2169.80347
FDI08,OUT027,5457.358158
FDR19,OUT019,479.7019077
FDV13,OUT046,1475.225345
FDB52,OUT017,4126.898438
FDZ48,OUT027,3246.601563
NCO14,OUT049,842.171875
FDZ50,OUT013,2961.858158
FDN27,OUT019,-9.0546875
FDQ60,OUT013,2022.975345
FDR49,OUT017,895.53125
DRJ35,OUT027,2487.09375
DRI49,OUT017,1385.601563
FDB47,OUT017,3424.671875
FDP37,OUT010,82.8125
FDR26,OUT049,2862.765625
FDY31,OUT019,467.0390625
FDC11,OUT045,1383.476563
DRP47,OUT035,4105.070313
NCY54,OUT018,2382.382813
FDR27,OUT046,2155.569095
FDQ21,OUT019,80.609375
NCQ29,OUT035,4264.539063
FDJ02,OUT046,2417.358158
FDE21,OUT018,1601.859375
FDM39,OUT046,2801.734375
FDZ01,OUT017,1832.717533
NCB19,OUT018,1083.523438
FDU03,OUT046,2921.225345
FDP27,OUT049,3071.234375
DRF01,OUT045,2203.289063
FDM03,OUT049,1820.25
FDV01,OUT046,2543.639408
FDS16,OUT046,2346.975345
FDO45,OUT035,1629.61597
NCX06,OUT035,2992.460938
FDP13,OUT046,718.9206577
NCR38,OUT018,3660.296875
FDA01,OUT013,1056.592533
FDT26,OUT017,1999.319095
FDD44,OUT027,5599.89722
FDB26,OUT013,1005.037845
FDP45,OUT019,2102.139408
NCP55,OUT046,934.2578125
FDT23,OUT017,1422.795658
FDO51,OUT045,685.6784702
FDA44,OUT046,983.390625
NCJ31,OUT018,3463.945313
FDX37,OUT045,1564.304688
NCD18,OUT049,3691.367188
FDN40,OUT027,3876.585938
FDL33,OUT017,3182.828125
DRF48,OUT035,3119.226563
FDW08,OUT035,1850.898438
FDX39,OUT018,3142.467533
FDB38,OUT049,2736.36597
FDY46,OUT018,2670.882813
NCB06,OUT049,2609.0625
FDA34,OUT035,2930.953125
FDA35,OUT045,1909.983158
FDQ07,OUT035,3680.17847
FDU32,OUT045,1935.140625
FDU26,OUT013,1982.576908
FDU13,OUT010,398.4609375
FDO09,OUT035,4323.319095
FDW03,OUT019,-182.1262173
FDB38,OUT013,2664.475345
FDL26,OUT010,572.625
NCN43,OUT045,1911.03125
FDH08,OUT045,3635.578125
NCC31,OUT019,593.1953125
FDH14,OUT035,2446.55347
FDL40,OUT017,1670.65625
FDD20,OUT035,2159.289063
NCV53,OUT035,3953.109375
FDD16,OUT045,1110.921875
FDP24,OUT035,2066.078125
FDQ25,OUT045,2761.248783
FDM38,OUT035,1092.83472
NCT18,OUT010,900.3359375
FDM34,OUT049,2207.179688
DRH37,OUT010,713.484375
NCE07,OUT013,2301.75
FDG12,OUT013,2002.45972
FDB59,OUT010,1237.867188
FDS10,OUT018,2560.742188
FDN21,OUT010,656.25
FDM02,OUT045,1431.905033
FDO44,OUT049,1931.664063
NCN17,OUT017,1752.320313
FDH16,OUT018,1190.984375
FDL44,OUT046,2599.414063
FDY47,OUT017,2212.569095
DRI39,OUT046,868.90625
NCX54,OUT018,1375.90625
FDE59,OUT046,649.5
FDO46,OUT045,2972.655033
DRE13,OUT046,1417.851563
FDW14,OUT013,1482.842533
FDF35,OUT046,1738.070313
FDO50,OUT019,-414.8125
DRF49,OUT017,1929.117188
FDT60,OUT049,2115.59375
FDP38,OUT045,785.171875
FDA31,OUT027,4216.523438
FDY52,OUT010,-883.734375
FDD03,OUT027,5077.132813
FDN52,OUT018,1109.475345
FDU20,OUT010,89.86597017
FDD22,OUT035,1899.828125
NCB55,OUT019,-1013.25
FDN27,OUT045,1845.976563
FDD16,OUT013,1260.054688
FDW48,OUT046,1303.1875
DRN35,OUT045,538.59375
FDX25,OUT049,2986.015625
DRD49,OUT049,3787.304688
FDE21,OUT019,-13.8984375
FDN44,OUT035,2716.320313
DRC01,OUT049,927.8425327
NCK30,OUT046,3951.398438
FDU39,OUT013,1011.359375
FDB49,OUT013,1681.514408
FDS12,OUT045,1924.570313
FDR57,OUT018,2268.850345
FDX22,OUT027,4804.194095
FDC60,OUT013,1530.842533
NCE42,OUT049,3750.117188
NCK42,OUT049,3501.632813
DRE01,OUT017,3893.695313
FDE57,OUT018,2021.382813
DRK59,OUT019,1819.085938
FDB10,OUT027,5165.984375
FDQ25,OUT046,2842.467533
FDY26,OUT017,3444.475345
FDG28,OUT049,3969.412845
FDM14,OUT049,1884.882813
NCH29,OUT049,1698.078125
FDD48,OUT049,1958.09375
FDC17,OUT045,3251.929688
DRH49,OUT027,2768.640625
FDN44,OUT018,2319.960938
FDC29,OUT045,1791.920658
DRK01,OUT019,-412.21875
FDD48,OUT017,1954.132813
FDB59,OUT013,3177.476563
FDY45,OUT010,2082.34375
FDX60,OUT035,1414.960938
FDT09,OUT010,240.1784702
DRB24,OUT018,2160.765625
FDL13,OUT035,3862.67847
FDN16,OUT035,1815.826908
FDK57,OUT013,1966.039063
FDO22,OUT027,2802.248783
FDC57,OUT010,1240.686283
FDZ13,OUT027,2325.58472
FDW27,OUT013,2526.14722
FDX10,OUT049,760.6159702
FDY08,OUT018,2015.826908
FDA49,OUT017,1528.234375
FDC32,OUT018,1272.671875
FDO04,OUT035,1019.289063
NCZ54,OUT013,2545.625
FDY40,OUT045,749.3972202
FDW36,OUT045,1667.617188
FDE11,OUT017,3063.850345
DRE37,OUT045,2899.859375
NCK19,OUT017,3146.164063
FDT19,OUT035,2980.701908
FDE56,OUT045,993.3112827
FDZ57,OUT010,156.7331577
FDB35,OUT035,1717.201908
FDF09,OUT010,-1250.757813
FDO34,OUT046,2684.453125
FDA55,OUT046,3639.42847
NCM18,OUT035,1108.53125
FDJ20,OUT019,127.1003452
DRQ35,OUT019,127.828125
FDG02,OUT013,3096.929688
NCU29,OUT018,2039.0625
FDL27,OUT027,2513.09375
NCA54,OUT035,2958.625
FDJ32,OUT035,1212.164063
FDB21,OUT019,1917.984375
FDR46,OUT035,2445.203125
FDZ32,OUT046,1784.20972
DRF36,OUT017,3096.9375
NCU54,OUT017,3386.289063
NCI31,OUT017,678.734375
DRA59,OUT035,3068.80347
NCC55,OUT045,540.21875
FDE44,OUT018,555.875
NCN26,OUT018,1553.101563
FDC11,OUT049,1530.398438
FDV24,OUT035,2537.820313
FDR40,OUT019,-556.7746548
NCQ17,OUT049,2592.625
FDC46,OUT045,2844.734375
NCM18,OUT046,999.3828125
FDK16,OUT046,1534.882813
FDI28,OUT017,1405.367188
